timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,ppg_sdnn_z,ppg_rmssd_z,gsr_scl_z,gsr_scr_amp_z,gsr_scr_freq_z,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
0,STABILIZING,336,93085,0.00,,,,,,,,,,,,,,0,,
1009,STABILIZING,344,92106,-888.84,,,,,,,,,,,,,,0,,
2010,STABILIZING,346,92232,-541.48,,,,,,,,,,,,,,0,,
3011,STABILIZING,315,92194,-482.92,,,,,,,,,,,,,,0,,
4012,STABILIZING,310,91686,-827.80,,,,,,,,,,,,,,0,,
5052,STABILIZING,318,92294,-169.27,,,,,,,,,,,,,,0,,
6053,STABILIZING,324,92743,303.53,,,,,,,,,,,,,,0,,
7053,STABILIZING,330,92234,-168.19,,,,,,,,,,,,,,0,,
8055,STABILIZING,331,92071,-229.09,,,,,,,,,,,,,,0,,
9093,STABILIZING,331,91628,-413.29,,,,,,,,,,,,,,0,,
10094,STABILIZING,337,92220,278.70,,,,,,,,,,,,,,0,,
11095,STABILIZING,340,92190,191.48,,,,,,,,,,,,,,0,,
12135,STABILIZING,343,92447,373.30,,,,,,,,,,,,,,0,,
13137,STABILIZING,345,91710,-387.37,,,,,,,,,,,,,,0,,
14176,STABILIZING,347,91289,-785.11,,,,,,,,,,,,,,0,,
15177,CALIBRATION,349,92056,58.16,,,,,,,,,,,,,,0,,
16178,CALIBRATION,350,92284,312.09,,,,,,,,,,,,,,0,,
17179,CALIBRATION,351,91732,-265.20,,,,,,,,,,,,,,0,,
18179,CALIBRATION,353,91467,-387.29,,,,,,,,,,,,,,0,,
19219,CALIBRATION,355,91160,-623.13,,,,,,,,,,,,,,0,,
20219,CALIBRATION,356,91385,-328.26,,,,,,,,,,,,,,0,,
21221,CALIBRATION,361,91092,-565.95,,,,,,,,,,,,,,0,,
22260,CALIBRATION,360,91752,105.29,,,,,,,,,,,,,,0,,
23261,CALIBRATION,362,92083,406.45,,,,,,,,,,,,,,0,,
24262,CALIBRATION,366,92370,596.57,,,,,,,,,,,,,,0,,
25263,CALIBRATION,370,92100,210.14,119,64.3,65.4,,,,,,,,,,,0,,
26263,CALIBRATION,373,91546,-331.27,108,122.0,117.5,,,,,,,,,,,0,,
27264,CALIBRATION,378,90951,-831.29,108,122.0,117.5,,,,,,,,,,,0,,
28303,CALIBRATION,382,90952,-680.34,108,122.0,117.5,,,,,,,,,,,0,,
29304,CALIBRATION,384,91498,31.09,108,122.0,117.5,,,,,,,,,,,0,,
30306,CALIBRATION,390,92395,831.43,108,122.0,117.5,,,,,,,,,,,0,,
31345,CALIBRATION,391,92707,898.23,108,122.0,117.5,,,,,,,,,,,0,,
32346,CALIBRATION,393,91754,-77.60,108,122.0,117.5,,,,,,,,,,,0,,
33346,CALIBRATION,394,90089,-1531.20,108,122.0,117.5,,,,,,,,,,,0,,
34347,CALIBRATION,393,89596,-1633.16,108,122.0,117.5,,,,,,,,,,,0,,
35348,CALIBRATION,393,90628,-371.49,108,122.0,117.5,,,,,,,,,,,0,,
36348,CALIBRATION,398,90977,61.49,108,122.0,117.5,,,,,,,,,,,0,,
37349,CALIBRATION,399,91269,287.14,108,122.0,117.5,,,,,,,,,,,0,,
38350,CALIBRATION,400,91609,540.26,108,122.0,117.5,,,,,,,,,,,0,,
39351,CALIBRATION,403,91372,184.45,108,122.0,117.5,,,,,,,,,,,0,,
40352,CALIBRATION,407,91617,355.87,108,122.0,117.5,,,,,,,,,,,0,,
41391,CALIBRATION,412,91553,237.27,108,122.0,117.5,,,,,,,,,,,0,,
42392,CALIBRATION,416,91548,217.59,108,122.0,117.5,,,,,,,,,,,0,,
43393,CALIBRATION,419,91169,-242.87,108,122.0,117.5,,,,,,,,,,,0,,
44394,CALIBRATION,421,91513,76.04,108,122.0,117.5,,,,,,,,,,,0,,
45394,CALIBRATION,421,91543,109.53,108,122.0,117.5,,,,,,,,,,,0,,
46395,CALIBRATION,421,91485,63.87,108,122.0,117.5,,,,,,,,,,,0,,
47395,CALIBRATION,427,90980,-413.84,108,122.0,117.5,,,,,,,,,,,0,,
48396,CALIBRATION,436,85119,-5892.18,108,122.0,117.5,,,,,,,,,,,0,,
49397,CALIBRATION,437,88189,-1905.90,108,122.0,117.5,,,,,,,,,,,0,,
50397,CALIBRATION,441,89155,-594.66,108,122.0,117.5,,,,,,,,,,,0,,
51401,CALIBRATION,443,89152,-450.56,108,122.0,117.5,,,,,,,,,,,0,,
52440,CALIBRATION,446,89378,-120.16,108,122.0,117.5,,,,,,,,,,,0,,
53440,CALIBRATION,450,90001,428.38,108,113.0,141.6,,,,,,,,,,,0,,
54441,CALIBRATION,453,91066,1259.88,108,99.7,124.9,,,,,,,,,,,0,,
55441,CALIBRATION,456,90791,790.30,108,94.5,118.5,,,,,,,,,,,0,,
56442,CALIBRATION,460,91130,862.59,108,86.3,108.2,,,,,,,,,,,0,,
57446,CALIBRATION,464,90952,506.77,108,81.4,103.2,,,,,,,,,,,0,,
58483,CALIBRATION,468,90467,-49.59,108,76.7,99.0,,,,,,,,,,,0,,
59484,CALIBRATION,472,90762,212.59,107,73.0,94.3,,,,,,,,,,,0,,
60486,CALIBRATION,476,90609,70.86,107,71.1,91.8,,,,,,,,,,,0,,
61524,CALIBRATION,480,90708,167.95,107,67.6,87.3,,,,,,,,,,,0,,
62526,CALIBRATION,483,90934,327.73,107,64.6,83.4,,,,,,,,,,,0,,
63526,CALIBRATION,488,90709,16.95,107,62.0,80.0,,,,,,,,,,,0,,
64527,CALIBRATION,492,91036,261.10,108,60.0,77.4,,,,,,,,,,,0,,
65527,CALIBRATION,494,90897,82.44,108,59.0,76.3,,,,,,,,,,,0,,
66528,CALIBRATION,500,90674,-79.98,108,59.0,76.3,,,,,,,,,,,0,,
67529,CALIBRATION,502,90935,180.58,108,59.0,76.3,,,,,,,,,,,0,,
68531,CALIBRATION,506,90691,-70.62,110,73.6,82.2,,,,,,,,,,,0,,
69570,CALIBRATION,511,90505,-359.70,108,87.2,131.1,,,,,,,,,,,0,,
70571,CALIBRATION,513,90352,-401.63,108,87.2,131.1,,,,,,,,,,,0,,
71572,CALIBRATION,516,90035,-640.55,108,87.2,131.1,,,,,,,,,,,0,,
72573,CALIBRATION,518,90435,-186.96,108,87.2,131.1,,,,,,,,,,,0,,
73612,CALIBRATION,519,90417,-161.63,108,87.2,131.1,,,,,,,,,,,0,,
74614,CALIBRATION,525,90213,-226.62,108,87.2,131.1,,,,,,,,,,,0,,
75653,REST,525,90491,137.09,108,87.2,131.1,,,,-0.56,-1.63,,,,-1.09,,0,,
76654,REST,528,90404,98.94,108,87.2,131.1,,,,-0.56,-1.63,,,,-1.09,,0,,
77654,REST,529,90606,256.30,108,87.2,131.1,,,,-0.56,-1.63,,,,-1.09,,0,,
78655,REST,529,90672,224.53,108,87.2,131.1,,,,-0.56,-1.63,,,,-1.09,,0,,
79655,REST,531,90503,6.20,108,87.2,131.1,,,,-0.56,-1.63,,,,-1.09,,0,,
80656,REST,533,90462,-77.22,107,82.8,129.7,,,,-0.29,-1.57,,,,-0.93,,2,,
81657,REST,535,90356,-176.40,109,69.6,113.6,,,,0.49,-0.78,,,,-0.14,,2,,
82657,REST,535,90993,428.90,110,69.7,114.1,,,,0.48,-0.80,,,,-0.16,,2,,
83659,REST,537,91257,600.02,110,69.7,114.3,,,,0.48,-0.81,,,,-0.17,,2,,
84698,REST,538,91295,512.55,110,69.7,114.3,,,,0.48,-0.81,,,,-0.17,,2,,
85699,REST,539,91223,380.51,110,69.7,113.5,,,,0.48,-0.77,,,,-0.14,,2,,
86699,REST,540,91396,419.87,110,68.9,112.3,,,,0.53,-0.71,,,,-0.09,,2,,
87700,REST,539,91071,-10.84,110,68.3,112.3,,,,0.57,-0.71,,,,-0.07,,2,,
88701,REST,528,91150,-8.94,111,68.4,112.6,,,,0.56,-0.73,,,,-0.08,,2,,
89701,REST,518,90114,-922.10,111,68.4,112.6,,,,0.56,-0.73,,,,-0.08,,2,,
90702,REST,514,90787,-38.00,111,68.4,112.6,,,,0.56,-0.73,,,,-0.08,,2,,
91702,REST,516,91060,277.99,111,68.4,112.6,,,,0.56,-0.73,,,,-0.08,,2,,
92703,REST,516,91852,906.39,111,68.4,112.6,,,,0.56,-0.73,,,,-0.08,,2,,
93703,REST,519,91777,634.60,113,76.2,115.0,,,,0.10,-0.84,,,,-0.37,,2,,
94705,REST,517,90740,-442.76,113,76.2,120.8,,,,0.10,-1.13,,,,-0.52,,2,,
95705,REST,519,91337,161.26,113,76.2,120.8,,,,0.10,-1.13,,,,-0.52,,0,,
96705,REST,515,92116,846.53,113,76.2,120.8,,,,0.10,-1.13,,,,-0.52,,0,,
97706,REST,511,91762,361.36,113,76.2,120.8,,,,0.10,-1.13,,,,-0.52,,0,,
98708,REST,493,90702,-627.59,113,76.2,120.8,,,,0.10,-1.13,,,,-0.52,,0,,
99708,REST,460,91050,-148.18,113,76.2,120.8,,,,0.10,-1.13,,,,-0.52,,0,,
100708,REST,420,91791,541.02,113,76.2,120.8,,,,0.10,-1.13,,,,-0.52,,0,,
101710,REST,383,92140,724.30,113,76.2,120.8,,,,0.10,-1.13,,,,-0.52,,0,,
102749,REST,377,92355,729.70,113,76.2,120.8,,,,0.10,-1.13,,,,-0.52,,0,,
103750,REST,343,92560,734.69,117,92.5,128.8,,,,-0.87,-1.52,,,,-1.19,,2,,
104752,REST,326,92279,333.77,117,93.6,138.1,,,,-0.93,-1.97,,,,-1.45,,0,,
105752,REST,333,92098,103.20,117,93.6,138.1,,,,-0.93,-1.97,,,,-1.45,,0,,
106752,REST,338,91843,-170.52,117,94.6,140.6,,,,-0.99,-2.10,,,,-1.55,,2,,
107753,REST,342,91736,-190.73,117,94.6,140.6,,,,-0.99,-2.10,,,,-1.55,,2,,
108795,REST,341,91445,-381.70,117,94.6,140.6,,,,-0.99,-2.10,,,,-1.55,,2,,
109833,REST,340,91227,-484.91,117,94.6,140.6,,,,-0.99,-2.10,,,,-1.55,,2,,
110835,REST,344,90673,-893.33,117,94.6,140.6,,,,-0.99,-2.10,,,,-1.55,,2,,
111836,REST,346,89981,-1328.61,117,94.6,140.6,517.9,42.9,10.0,-0.99,-2.10,-2.13,8.58,2.00,-1.55,2.82,5,1.07,Stress
112874,REST,345,91826,612.68,117,94.6,140.6,517.9,42.9,10.0,-0.99,-2.10,-2.13,8.58,2.00,-1.55,2.82,5,1.07,Stress
113876,REST,347,92189,804.20,116,94.8,137.5,517.9,42.9,10.0,-1.01,-1.95,-2.13,8.58,2.00,-1.48,2.82,5,1.10,Stress
114916,REST,348,91718,211.53,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,5,1.55,Stress
115917,REST,350,91660,114.23,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
116957,REST,334,91249,-309.98,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
117958,REST,314,91944,359.25,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
118958,REST,317,91673,95.59,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
119958,REST,321,92202,566.19,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
120959,REST,326,91921,192.41,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,5,1.55,Stress
121959,REST,328,91522,-212.61,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
122959,REST,329,90343,-1312.29,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
123960,REST,329,90782,-624.82,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
124960,REST,332,90889,-347.34,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
125963,REST,333,90893,-238.14,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
127001,REST,333,87777,-2978.52,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
128002,REST,332,90647,111.97,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,3,2.82,Stress
129004,REST,344,91744,1100.66,118,79.2,110.4,517.9,42.9,10.0,-0.08,-0.62,-2.13,8.58,2.00,-0.35,2.82,5,1.55,Stress
130043,REST,336,91714,844.16,117,82.6,114.0,517.9,42.9,10.0,-0.28,-0.79,-2.13,8.58,2.00,-0.54,2.82,5,1.47,Stress
131044,REST,334,91349,319.16,116,84.1,114.6,517.9,42.9,10.0,-0.37,-0.83,-2.13,8.58,2.00,-0.60,2.82,5,1.45,Stress
132044,REST,337,91663,516.86,117,83.3,115.6,517.9,42.9,10.0,-0.32,-0.87,-2.13,8.58,2.00,-0.60,2.82,5,1.45,Stress
133045,REST,333,90087,-1085.55,117,82.8,115.3,517.9,42.9,10.0,-0.30,-0.86,-2.13,8.58,2.00,-0.58,2.82,5,1.46,Stress
134045,REST,331,90419,-576.27,117,82.8,115.3,517.9,42.9,10.0,-0.30,-0.86,-2.13,8.58,2.00,-0.58,2.82,5,1.46,Stress
135046,REST,272,91117,156.27,117,82.8,115.3,517.9,42.9,10.0,-0.30,-0.86,-2.13,8.58,2.00,-0.58,2.82,5,1.46,Stress
136046,REST,260,91552,411.25,119,86.9,117.5,517.9,42.9,10.0,-0.54,-0.97,-2.13,8.58,2.00,-0.75,2.82,5,1.39,Stress
137047,REST,271,91323,48.28,121,87.6,119.6,517.9,42.9,10.0,-0.58,-1.07,-2.13,8.58,2.00,-0.82,2.82,5,1.36,Stress
138048,REST,279,89740,-1383.96,121,87.5,119.6,517.9,42.9,10.0,-0.57,-1.07,-2.13,8.58,2.00,-0.82,2.82,5,1.36,Stress
139049,REST,284,90152,-743.41,121,87.5,119.6,517.9,42.9,10.0,-0.57,-1.07,-2.13,8.58,2.00,-0.82,2.82,5,1.36,Stress
140050,REST,288,90003,-697.60,121,87.5,119.6,517.9,42.9,10.0,-0.57,-1.07,-2.13,8.58,2.00,-0.82,2.82,5,1.36,Stress
141050,REST,289,90299,-245.79,121,87.5,119.6,517.9,42.9,10.0,-0.57,-1.07,-2.13,8.58,2.00,-0.82,2.82,5,1.36,Stress
142050,REST,293,90839,294.40,121,87.5,119.6,517.9,42.9,10.0,-0.57,-1.07,-2.13,8.58,2.00,-0.82,2.82,5,1.36,Stress
143050,REST,297,91000,348.90,125,96.7,129.8,517.9,42.9,10.0,-1.12,-1.57,-2.13,8.58,2.00,-1.35,2.82,5,1.15,Stress
144051,REST,292,91445,654.88,127,100.6,129.6,517.9,42.9,10.0,-1.35,-1.56,-2.13,8.58,2.00,-1.46,2.82,5,1.11,Stress
145053,REST,295,91275,422.58,127,100.6,129.6,517.9,42.9,10.0,-1.35,-1.56,-2.13,8.58,2.00,-1.46,2.82,3,2.82,Stress
146053,REST,298,90888,23.94,127,100.6,129.6,517.9,42.9,10.0,-1.35,-1.56,-2.13,8.58,2.00,-1.46,2.82,3,2.82,Stress
147053,REST,301,90802,-66.05,127,100.6,129.6,517.9,42.9,10.0,-1.35,-1.56,-2.13,8.58,2.00,-1.46,2.82,3,2.82,Stress
148054,REST,300,90591,-290.89,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
149054,REST,301,91265,413.11,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
150054,REST,301,91267,357.79,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
151056,REST,304,91112,152.45,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
152056,REST,305,90566,-364.34,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
153058,REST,307,90957,-5.73,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
154059,REST,308,90673,-261.89,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
155098,REST,314,91225,313.10,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
156098,REST,315,91009,145.92,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
157099,REST,316,91228,314.48,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
158099,REST,317,90708,-229.89,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
159101,REST,317,90991,21.87,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
160141,REST,315,91014,44.56,127,100.6,129.6,686.6,199.8,6.0,-1.35,-1.56,1.39,39.96,1.20,-1.46,14.18,3,14.18,Stress
161141,REST,307,91058,71.82,126,101.9,135.2,686.6,199.8,6.0,-1.42,-1.83,1.39,39.96,1.20,-1.63,14.18,5,7.86,Stress
162142,REST,309,90921,-109.65,125,98.9,122.3,686.6,199.8,6.0,-1.25,-1.20,1.39,39.96,1.20,-1.23,14.18,5,8.02,Stress
163142,REST,313,91268,238.62,123,95.2,122.6,686.6,199.8,6.0,-1.03,-1.22,1.39,39.96,1.20,-1.12,14.18,5,8.06,Stress
164143,REST,317,91050,23.51,121,91.7,112.0,686.6,199.8,6.0,-0.82,-0.70,1.39,39.96,1.20,-0.76,14.18,5,8.20,Stress
165143,REST,320,91186,147.14,120,91.6,107.8,686.6,199.8,6.0,-0.82,-0.49,1.39,39.96,1.20,-0.66,14.18,5,8.25,Stress
166144,REST,321,90729,-345.02,120,91.0,98.1,686.6,199.8,6.0,-0.78,-0.02,1.39,39.96,1.20,-0.40,14.18,5,8.35,Stress
167145,REST,327,91766,606.91,117,87.6,89.9,686.6,199.8,6.0,-0.58,0.39,1.39,39.96,1.20,-0.10,14.18,5,8.47,Stress
168145,REST,327,91956,664.32,117,89.1,90.2,686.6,199.8,6.0,-0.67,0.37,1.39,39.96,1.20,-0.15,14.18,5,8.45,Stress
169145,REST,330,91685,257.37,116,89.7,85.1,686.6,199.8,6.0,-0.70,0.62,1.39,39.96,1.20,-0.04,14.18,5,8.49,Stress
170145,REST,332,91251,-223.23,117,86.7,83.8,686.6,199.8,6.0,-0.52,0.68,1.39,39.96,1.20,0.08,14.18,5,8.54,Stress
171146,REST,331,91228,-238.74,117,85.6,82.8,686.6,199.8,6.0,-0.46,0.73,1.39,39.96,1.20,0.14,14.18,5,8.56,Stress
172146,REST,335,90952,-412.58,117,85.6,82.8,686.6,199.8,6.0,-0.46,0.73,1.39,39.96,1.20,0.14,14.18,5,8.56,Stress
173147,REST,336,90703,-503.70,117,85.6,82.8,686.6,199.8,6.0,-0.46,0.73,1.39,39.96,1.20,0.14,14.18,5,8.56,Stress
174147,REST,336,90654,-428.52,117,85.6,82.8,686.6,199.8,6.0,-0.46,0.73,1.39,39.96,1.20,0.14,14.18,5,8.56,Stress
175152,REST,345,91762,600.80,117,86.0,82.8,686.6,199.8,6.0,-0.48,0.73,1.39,39.96,1.20,0.12,14.18,5,8.56,Stress
176188,REST,347,92030,692.36,118,93.4,93.7,686.6,199.8,6.0,-0.92,0.20,1.39,39.96,1.20,-0.36,14.18,5,8.36,Stress
177189,REST,352,91597,181.78,116,89.6,101.0,686.6,199.8,6.0,-0.70,-0.16,1.39,39.96,1.20,-0.43,14.18,5,8.34,Stress
178190,REST,353,91461,21.56,113,104.6,111.5,686.6,199.8,6.0,-1.59,-0.68,1.39,39.96,1.20,-1.13,14.18,5,8.06,Stress
179190,REST,355,91526,24.59,112,104.2,119.5,686.6,199.8,6.0,-1.56,-1.07,1.39,39.96,1.20,-1.32,14.18,5,7.98,Stress
180191,REST,360,91573,-8.85,110,95.5,112.6,686.6,199.8,6.0,-1.05,-0.73,1.39,39.96,1.20,-0.89,14.18,5,8.15,Stress
181192,REST,362,91754,130.55,108,74.3,103.5,686.6,199.8,6.0,0.21,-0.28,1.39,39.96,1.20,-0.03,14.18,5,8.49,Stress
182192,REST,367,92071,429.10,108,74.3,103.5,686.6,199.8,6.0,0.21,-0.28,1.39,39.96,1.20,-0.03,14.18,5,8.49,Stress
183193,REST,370,92181,490.34,108,74.6,103.7,686.6,199.8,6.0,0.19,-0.29,1.39,39.96,1.20,-0.05,14.18,5,8.49,Stress
184193,REST,373,92005,253.28,110,86.1,116.2,686.6,199.8,6.0,-0.49,-0.90,1.39,39.96,1.20,-0.70,14.18,5,8.23,Stress
185194,REST,374,92125,299.70,111,85.6,116.0,709.8,211.1,4.0,-0.46,-0.89,1.87,42.22,0.80,-0.68,14.96,5,8.71,Stress
186195,REST,380,91927,40.37,111,85.6,115.7,709.8,211.1,4.0,-0.46,-0.88,1.87,42.22,0.80,-0.67,14.96,5,8.71,Stress
187195,REST,381,91830,-106.87,111,83.6,113.7,709.8,211.1,4.0,-0.34,-0.78,1.87,42.22,0.80,-0.56,14.96,5,8.75,Stress
188196,REST,384,92469,445.75,111,83.0,113.4,709.8,211.1,4.0,-0.30,-0.77,1.87,42.22,0.80,-0.54,14.96,5,8.76,Stress
189196,REST,388,92406,345.22,112,82.9,113.9,709.8,211.1,4.0,-0.30,-0.79,1.87,42.22,0.80,-0.55,14.96,5,8.76,Stress
190197,REST,392,91738,-323.04,110,99.6,125.0,709.8,211.1,4.0,-1.29,-1.33,1.87,42.22,0.80,-1.31,14.96,5,8.45,Stress
191197,REST,400,92131,65.88,109,99.5,135.2,709.8,211.1,4.0,-1.29,-1.83,1.87,42.22,0.80,-1.56,14.96,5,8.36,Stress
192198,REST,384,91813,-289.64,110,99.6,127.9,709.8,211.1,4.0,-1.29,-1.48,1.87,42.22,0.80,-1.38,14.96,5,8.43,Stress
193199,REST,369,92436,320.35,108,90.0,120.1,709.8,211.1,4.0,-0.72,-1.09,1.87,42.22,0.80,-0.91,14.96,5,8.62,Stress
194200,REST,375,92241,187.70,108,90.2,108.3,709.8,211.1,4.0,-0.73,-0.52,1.87,42.22,0.80,-0.63,14.96,5,8.73,Stress
195201,REST,379,92823,721.12,110,72.8,95.2,709.8,211.1,4.0,0.30,0.13,1.87,42.22,0.80,0.21,14.96,5,9.06,Stress
196201,REST,384,93257,942.07,110,72.8,95.1,709.8,211.1,4.0,0.30,0.13,1.87,42.22,0.80,0.21,14.96,5,9.06,Stress
197203,REST,388,92827,319.72,111,83.6,108.7,709.8,211.1,4.0,-0.34,-0.53,1.87,42.22,0.80,-0.44,14.96,5,8.80,Stress
198203,REST,389,93447,760.09,113,92.5,122.7,709.8,211.1,4.0,-0.87,-1.22,1.87,42.22,0.80,-1.05,14.96,5,8.56,Stress
199203,REST,391,93429,637.94,112,92.4,122.8,709.8,211.1,4.0,-0.86,-1.23,1.87,42.22,0.80,-1.04,14.96,5,8.56,Stress
200204,REST,393,93100,220.38,110,83.1,110.7,709.8,211.1,4.0,-0.31,-0.63,1.87,42.22,0.80,-0.47,14.96,5,8.79,Stress
201243,REST,399,92903,0.16,110,82.9,110.5,709.8,211.1,4.0,-0.30,-0.62,1.87,42.22,0.80,-0.46,14.96,5,8.79,Stress
202245,REST,400,92820,-122.80,110,82.9,110.2,709.8,211.1,4.0,-0.30,-0.61,1.87,42.22,0.80,-0.46,14.96,5,8.80,Stress
203285,REST,403,93829,748.20,109,83.4,110.6,709.8,211.1,4.0,-0.33,-0.63,1.87,42.22,0.80,-0.48,14.96,5,8.79,Stress
204285,REST,408,93375,208.60,111,93.3,119.1,709.8,211.1,4.0,-0.92,-1.05,1.87,42.22,0.80,-0.98,14.96,5,8.59,Stress
