timestamp,mode,raw_gsr,ir_raw,filtered_ppg,ppg_mean_hr,ppg_sdnn,ppg_rmssd,gsr_scl,gsr_scr_amp,gsr_scr_freq,ppg_sdnn_z,ppg_rmssd_z,gsr_scl_z,gsr_scr_amp_z,gsr_scr_freq_z,final_ppg_stress_z,final_gsr_stress_z,valid_feature_count,integrated_stress_z,integrated_state
205287,REST,409,93275,101.95,109,108.1,153.4,709.8,211.1,4.0,-1.79,-2.72,1.87,42.22,0.80,-2.26,14.96,5,8.07,Stress
206288,REST,412,93001,-202.59,110,93.9,142.1,709.8,211.1,4.0,-0.95,-2.17,1.87,42.22,0.80,-1.56,14.96,5,8.35,Stress
207328,REST,414,93329,77.98,110,93.9,142.1,709.8,211.1,4.0,-0.95,-2.17,1.87,42.22,0.80,-1.56,14.96,5,8.35,Stress
208329,REST,412,93356,105.50,111,93.9,142.1,709.8,211.1,4.0,-0.95,-2.17,1.87,42.22,0.80,-1.56,14.96,5,8.35,Stress
209369,REST,408,92735,-397.20,111,93.9,142.1,709.8,211.1,4.0,-0.95,-2.17,1.87,42.22,0.80,-1.56,14.96,5,8.35,Stress
210369,REST,410,92428,-556.24,111,93.9,142.1,709.8,211.1,4.0,-0.95,-2.17,1.87,42.22,0.80,-1.56,14.96,5,8.35,Stress
211371,REST,413,92488,-384.41,111,93.9,142.1,709.8,211.1,4.0,-0.95,-2.17,1.87,42.22,0.80,-1.56,14.96,5,8.35,Stress
212371,REST,418,92742,-67.37,111,93.9,142.1,709.8,211.1,4.0,-0.95,-2.17,1.87,42.22,0.80,-1.56,14.96,5,8.35,Stress
213411,REST,420,92758,-20.76,111,93.9,142.1,709.8,211.1,4.0,-0.95,-2.17,1.87,42.22,0.80,-1.56,14.96,5,8.35,Stress
214414,REST,420,92919,125.12,110,97.4,145.0,709.8,211.1,4.0,-1.16,-2.32,1.87,42.22,0.80,-1.74,14.96,5,8.28,Stress
215451,REST,419,93037,217.93,109,98.7,145.3,709.8,211.1,4.0,-1.24,-2.33,1.87,42.22,0.80,-1.78,14.96,5,8.27,Stress
216454,REST,422,92869,-2.08,112,115.2,154.2,709.8,211.1,4.0,-2.22,-2.76,1.87,42.22,0.80,-2.49,14.96,5,7.98,Stress
217493,REST,411,93044,176.84,112,118.1,161.0,709.8,211.1,4.0,-2.39,-3.10,1.87,42.22,0.80,-2.74,14.96,5,7.88,Stress
218493,REST,408,93254,306.53,112,118.1,161.0,709.8,211.1,4.0,-2.39,-3.10,1.87,42.22,0.80,-2.74,14.96,3,14.96,Stress
219493,REST,395,93610,536.78,112,118.1,161.0,709.8,211.1,4.0,-2.39,-3.10,1.87,42.22,0.80,-2.74,14.96,3,14.96,Stress
220494,REST,389,91998,-1059.46,112,118.1,161.0,709.8,211.1,4.0,-2.39,-3.10,1.87,42.22,0.80,-2.74,14.96,3,14.96,Stress
221494,REST,389,91908,-920.49,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
222495,REST,390,92039,-584.06,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
223495,REST,392,92360,-96.44,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
224496,REST,393,91721,-549.23,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
225496,REST,396,92144,-49.35,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
226497,REST,396,92173,12.91,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
227497,REST,398,91787,-311.20,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
228498,REST,402,91337,-608.27,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
229498,REST,404,91030,-794.56,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
230499,REST,406,90902,-736.70,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
231499,REST,409,91158,-341.02,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
232500,REST,411,91283,-209.07,112,118.1,161.0,637.9,132.4,8.0,-2.39,-3.10,0.37,26.47,1.60,-2.74,9.48,3,9.48,Stress
233501,REST,413,91644,101.63,112,118.1,159.5,637.9,132.4,8.0,-2.39,-3.02,0.37,26.47,1.60,-2.71,9.48,5,4.61,Stress
234501,REST,415,92380,761.98,110,110.8,155.3,637.9,132.4,8.0,-1.96,-2.82,0.37,26.47,1.60,-2.39,9.48,5,4.73,Stress
235501,REST,418,92214,490.51,110,110.8,148.8,637.9,132.4,8.0,-1.96,-2.50,0.37,26.47,1.60,-2.23,9.48,5,4.80,Stress
236502,REST,419,91909,126.95,109,102.5,144.3,637.9,132.4,8.0,-1.46,-2.28,0.37,26.47,1.60,-1.87,9.48,5,4.94,Stress
237502,REST,422,92322,462.16,109,102.5,144.5,637.9,132.4,8.0,-1.46,-2.29,0.37,26.47,1.60,-1.88,9.48,5,4.94,Stress
238504,REST,423,91940,-27.80,111,111.5,147.7,637.9,132.4,8.0,-2.00,-2.45,0.37,26.47,1.60,-2.22,9.48,5,4.80,Stress
239504,REST,424,91625,-340.62,109,124.4,172.7,637.9,132.4,8.0,-2.76,-3.67,0.37,26.47,1.60,-3.22,9.48,5,4.40,Stress
240506,REST,406,91483,-384.54,109,124.4,172.7,637.9,132.4,8.0,-2.76,-3.67,0.37,26.47,1.60,-3.22,9.48,5,4.40,Stress
241545,REST,380,91661,-91.62,109,124.4,172.7,637.9,132.4,8.0,-2.76,-3.67,0.37,26.47,1.60,-3.22,9.48,5,4.40,Stress
242545,REST,373,91797,78.88,109,124.4,172.7,637.9,132.4,8.0,-2.76,-3.67,0.37,26.47,1.60,-3.22,9.48,5,4.40,Stress
243546,REST,327,91669,-33.52,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,5,4.23,Stress
244546,REST,317,90935,-657.08,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,5,4.23,Stress
245546,REST,329,89358,-1864.61,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,5,4.23,Stress
246547,REST,337,89178,-1542.52,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,5,4.23,Stress
247548,REST,336,89593,-756.59,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,5,4.23,Stress
248548,REST,335,90003,-170.46,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,5,4.23,Stress
249550,REST,337,88921,-978.26,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,5,4.23,Stress
250589,REST,342,88233,-1364.48,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,5,4.23,Stress
251589,REST,340,90377,868.84,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,5,4.23,Stress
252590,REST,336,90873,990.94,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,3,9.48,Stress
253591,REST,340,90630,523.20,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,3,9.48,Stress
254591,REST,344,90609,433.11,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,3,9.48,Stress
255593,REST,343,90213,-1.32,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,3,9.48,Stress
256595,REST,347,89879,-317.86,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,3,9.48,Stress
257595,REST,345,90207,14.73,110,125.9,188.1,637.9,132.4,8.0,-2.85,-4.43,0.37,26.47,1.60,-3.64,9.48,3,9.48,Stress
258636,REST,347,89790,-446.48,111,125.5,189.2,629.5,187.4,8.0,-2.83,-4.48,0.20,37.47,1.60,-3.65,13.09,5,6.39,Stress
259675,REST,352,89346,-761.95,111,125.5,189.2,629.5,187.4,8.0,-2.83,-4.48,0.20,37.47,1.60,-3.65,13.09,5,6.39,Stress
260715,REST,354,89862,-25.57,111,125.5,189.2,629.5,187.4,8.0,-2.83,-4.48,0.20,37.47,1.60,-3.65,13.09,5,6.39,Stress
261719,REST,355,89837,26.02,111,125.5,189.2,629.5,187.4,8.0,-2.83,-4.48,0.20,37.47,1.60,-3.65,13.09,5,6.39,Stress
262756,REST,360,89157,-539.79,111,125.5,189.4,629.5,187.4,8.0,-2.83,-4.49,0.20,37.47,1.60,-3.66,13.09,5,6.39,Stress
263757,REST,362,89548,-95.56,111,125.5,189.4,629.5,187.4,8.0,-2.83,-4.49,0.20,37.47,1.60,-3.66,13.09,5,6.39,Stress
264757,REST,361,89778,101.74,111,125.5,183.9,629.5,187.4,8.0,-2.83,-4.22,0.20,37.47,1.60,-3.53,13.09,5,6.44,Stress
265757,REST,364,89680,-49.59,113,112.2,160.6,629.5,187.4,8.0,-2.04,-3.08,0.20,37.47,1.60,-2.56,13.09,5,6.83,Stress
266759,REST,368,89471,-285.78,112,121.9,168.7,629.5,187.4,8.0,-2.61,-3.48,0.20,37.47,1.60,-3.05,13.09,5,6.64,Stress
267759,REST,370,90319,547.52,112,121.9,176.6,629.5,187.4,8.0,-2.61,-3.86,0.20,37.47,1.60,-3.24,13.09,3,13.09,Stress
268759,REST,371,90650,811.81,112,121.9,176.6,629.5,187.4,8.0,-2.61,-3.86,0.20,37.47,1.60,-3.24,13.09,3,13.09,Stress
269760,REST,372,90752,634.84,112,121.9,176.6,629.5,187.4,8.0,-2.61,-3.86,0.20,37.47,1.60,-3.24,13.09,3,13.09,Stress
270760,REST,377,90426,205.09,112,121.9,176.6,629.5,187.4,8.0,-2.61,-3.86,0.20,37.47,1.60,-3.24,13.09,3,13.09,Stress
271761,REST,380,90422,133.64,112,121.9,176.6,629.5,187.4,8.0,-2.61,-3.86,0.20,37.47,1.60,-3.24,13.09,3,13.09,Stress
272761,REST,384,90621,203.41,112,121.9,176.6,629.5,187.4,8.0,-2.61,-3.86,0.20,37.47,1.60,-3.24,13.09,3,13.09,Stress
273762,REST,387,91393,887.16,112,121.9,176.6,629.5,187.4,8.0,-2.61,-3.86,0.20,37.47,1.60,-3.24,13.09,3,13.09,Stress
274762,REST,390,91279,608.23,112,122.2,174.2,629.5,187.4,8.0,-2.63,-3.75,0.20,37.47,1.60,-3.19,13.09,5,6.58,Stress
275763,REST,398,91089,367.93,113,120.6,175.5,629.5,187.4,8.0,-2.54,-3.81,0.20,37.47,1.60,-3.17,13.09,5,6.58,Stress
276763,REST,373,90843,52.07,113,123.3,171.9,629.5,187.4,8.0,-2.70,-3.63,0.20,37.47,1.60,-3.17,13.09,5,6.59,Stress
277764,REST,356,89796,-900.12,113,123.3,171.9,629.5,187.4,8.0,-2.70,-3.63,0.20,37.47,1.60,-3.17,13.09,5,6.59,Stress
278764,REST,365,88913,-1540.66,113,123.3,171.9,629.5,187.4,8.0,-2.70,-3.63,0.20,37.47,1.60,-3.17,13.09,5,6.59,Stress
279766,REST,360,89890,-389.99,113,123.3,171.9,629.5,187.4,8.0,-2.70,-3.63,0.20,37.47,1.60,-3.17,13.09,5,6.59,Stress
280805,REST,364,90167,8.77,113,123.3,171.9,629.5,187.4,8.0,-2.70,-3.63,0.20,37.47,1.60,-3.17,13.09,5,6.59,Stress
281806,REST,363,91375,1128.64,113,123.3,171.9,629.5,187.4,8.0,-2.70,-3.63,0.20,37.47,1.60,-3.17,13.09,5,6.59,Stress
282806,REST,359,91431,938.65,109,109.1,169.6,629.5,187.4,8.0,-1.85,-3.52,0.20,37.47,1.60,-2.69,13.09,5,6.78,Stress
283807,REST,356,90915,228.23,112,113.3,172.7,629.5,187.4,8.0,-2.10,-3.67,0.20,37.47,1.60,-2.89,13.09,5,6.70,Stress
284807,REST,359,91235,430.25,111,113.3,172.7,629.5,187.4,8.0,-2.10,-3.67,0.20,37.47,1.60,-2.89,13.09,5,6.70,Stress
285808,REST,361,91471,572.45,111,113.3,172.6,629.5,187.4,8.0,-2.10,-3.66,0.20,37.47,1.60,-2.88,13.09,5,6.70,Stress
286809,REST,362,91401,448.31,111,113.3,172.6,629.5,187.4,8.0,-2.10,-3.66,0.20,37.47,1.60,-2.88,13.09,5,6.70,Stress
287809,REST,366,90532,-399.09,109,122.8,177.9,629.5,187.4,8.0,-2.66,-3.93,0.20,37.47,1.60,-3.30,13.09,5,6.54,Stress
288810,REST,366,90502,-362.78,109,122.8,177.9,629.5,187.4,8.0,-2.66,-3.93,0.20,37.47,1.60,-3.30,13.09,5,6.54,Stress
289811,REST,364,90487,-345.37,109,122.8,177.9,629.5,187.4,8.0,-2.66,-3.93,0.20,37.47,1.60,-3.30,13.09,5,6.54,Stress
290812,REST,366,91234,374.91,109,122.8,177.9,629.5,187.4,8.0,-2.66,-3.93,0.20,37.47,1.60,-3.30,13.09,5,6.54,Stress
291814,REST,357,91229,334.10,109,123.0,180.0,629.5,187.4,8.0,-2.68,-4.03,0.20,37.47,1.60,-3.35,13.09,5,6.51,Stress
292853,REST,353,91143,202.86,108,114.5,156.0,629.5,187.4,8.0,-2.18,-2.85,0.20,37.47,1.60,-2.51,13.09,5,6.85,Stress
293853,REST,355,90667,-260.77,109,99.4,135.2,629.5,187.4,8.0,-1.28,-1.84,0.20,37.47,1.60,-1.56,13.09,5,7.23,Stress
294853,REST,351,90135,-672.73,109,99.4,135.2,629.5,187.4,8.0,-1.28,-1.84,0.20,37.47,1.60,-1.56,13.09,5,7.23,Stress
295855,REST,346,89813,-805.42,109,99.4,135.2,662.4,169.4,12.0,-1.28,-1.84,0.88,33.89,2.40,-1.56,12.39,5,6.81,Stress
296855,REST,348,89700,-725.37,109,99.4,135.2,662.4,169.4,12.0,-1.28,-1.84,0.88,33.89,2.40,-1.56,12.39,5,6.81,Stress
297896,REST,350,89483,-754.28,109,99.4,135.2,662.4,169.4,12.0,-1.28,-1.84,0.88,33.89,2.40,-1.56,12.39,5,6.81,Stress
298935,REST,352,89817,-351.08,109,99.4,135.2,662.4,169.4,12.0,-1.28,-1.84,0.88,33.89,2.40,-1.56,12.39,5,6.81,Stress
299935,REST,357,90451,304.59,109,99.4,135.2,662.4,169.4,12.0,-1.28,-1.83,0.88,33.89,2.40,-1.56,12.39,5,6.81,Stress
300937,REST,346,90305,140.37,109,99.2,135.0,662.4,169.4,12.0,-1.27,-1.83,0.88,33.89,2.40,-1.55,12.39,5,6.82,Stress
301976,REST,346,90522,297.95,107,89.4,122.4,662.4,169.4,12.0,-0.69,-1.21,0.88,33.89,2.40,-0.95,12.39,5,7.06,Stress
302978,REST,350,90369,46.08,108,99.3,119.6,662.4,169.4,12.0,-1.27,-1.07,0.88,33.89,2.40,-1.17,12.39,5,6.97,Stress
303979,REST,354,91173,750.24,110,87.8,116.7,662.4,169.4,12.0,-0.59,-0.93,0.88,33.89,2.40,-0.76,12.39,5,7.13,Stress
304981,REST,355,91049,555.92,111,94.9,122.0,662.4,169.4,12.0,-1.01,-1.19,0.88,33.89,2.40,-1.10,12.39,5,6.99,Stress
306019,REST,354,91004,382.75,114,95.0,129.5,662.4,169.4,12.0,-1.01,-1.55,0.88,33.89,2.40,-1.28,12.39,5,6.92,Stress
307019,REST,351,91379,621.72,116,101.4,127.1,662.4,169.4,12.0,-1.40,-1.44,0.88,33.89,2.40,-1.42,12.39,5,6.87,Stress
308021,REST,354,90998,135.50,116,102.1,125.5,662.4,169.4,12.0,-1.44,-1.36,0.88,33.89,2.40,-1.40,12.39,5,6.88,Stress
309021,REST,350,91249,282.56,116,102.1,125.5,662.4,169.4,12.0,-1.44,-1.36,0.88,33.89,2.40,-1.40,12.39,3,12.39,Stress
310022,REST,356,91323,340.46,116,102.1,125.5,662.4,169.4,12.0,-1.44,-1.36,0.88,33.89,2.40,-1.40,12.39,3,12.39,Stress
311062,REST,356,91228,210.78,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
312062,REST,366,90369,-613.70,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
313062,REST,361,90954,-101.79,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
314063,REST,364,89634,-1219.14,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
315063,REST,366,89772,-755.98,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
316064,REST,367,89110,-1115.54,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
317067,REST,369,89049,-925.63,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
318107,REST,373,88247,-1466.03,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
319146,REST,379,88872,-633.26,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
320146,REST,379,89225,-147.17,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
321147,REST,382,90412,1001.73,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
322147,REST,385,90424,763.77,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
323149,REST,388,90151,334.19,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
324149,REST,387,90598,682.03,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
325149,REST,380,89499,-430.08,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
326150,REST,382,88055,-1575.69,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
327151,REST,387,87964,-1372.05,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
328151,REST,387,89540,314.59,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
329152,REST,390,89471,293.96,116,102.0,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,3,12.39,Stress
330152,REST,392,88887,-261.04,116,102.1,126.2,662.4,169.4,12.0,-1.44,-1.40,0.88,33.89,2.40,-1.42,12.39,5,6.87,Stress
331153,REST,399,88862,-227.68,117,101.7,126.2,662.4,169.4,12.0,-1.41,-1.39,0.88,33.89,2.40,-1.40,12.39,5,6.87,Stress
332154,REST,403,88252,-728.84,117,101.7,126.2,663.0,155.6,4.0,-1.41,-1.39,0.90,31.12,0.80,-1.40,10.94,3,10.94,Stress
333154,REST,397,89874,905.26,117,101.7,126.2,663.0,155.6,4.0,-1.41,-1.39,0.90,31.12,0.80,-1.40,10.94,3,10.94,Stress
334157,REST,395,91349,1897.13,117,101.7,126.2,663.0,155.6,4.0,-1.41,-1.39,0.90,31.12,0.80,-1.40,10.94,3,10.94,Stress
335157,REST,402,90903,1165.40,117,101.7,126.2,663.0,155.6,4.0,-1.41,-1.39,0.90,31.12,0.80,-1.40,10.94,3,10.94,Stress
336197,REST,398,91170,1214.52,117,101.7,126.2,663.0,155.6,4.0,-1.41,-1.39,0.90,31.12,0.80,-1.40,10.94,3,10.94,Stress
337198,REST,399,90963,815.37,117,101.7,126.2,663.0,155.6,4.0,-1.41,-1.39,0.90,31.12,0.80,-1.40,10.94,3,10.94,Stress
338199,REST,400,90636,354.03,117,101.9,126.2,663.0,155.6,4.0,-1.43,-1.39,0.90,31.12,0.80,-1.41,10.94,3,10.94,Stress
339199,REST,403,90480,137.71,117,101.9,126.2,663.0,155.6,4.0,-1.43,-1.39,0.90,31.12,0.80,-1.41,10.94,3,10.94,Stress
340201,REST,406,89931,-376.99,117,101.9,126.2,663.0,155.6,4.0,-1.43,-1.39,0.90,31.12,0.80,-1.41,10.94,3,10.94,Stress
341244,REST,409,89598,-562.43,117,101.9,126.2,663.0,155.6,4.0,-1.43,-1.39,0.90,31.12,0.80,-1.41,10.94,3,10.94,Stress
342281,REST,410,89404,-606.28,117,101.9,126.2,663.0,155.6,4.0,-1.43,-1.39,0.90,31.12,0.80,-1.41,10.94,3,10.94,Stress
343282,REST,414,89206,-668.05,117,101.9,126.2,663.0,155.6,4.0,-1.43,-1.39,0.90,31.12,0.80,-1.41,10.94,3,10.94,Stress
344282,REST,416,89698,-109.03,117,101.9,126.2,663.0,155.6,4.0,-1.43,-1.39,0.90,31.12,0.80,-1.41,10.94,3,10.94,Stress
345283,REST,419,90270,446.91,117,101.9,126.2,663.0,155.6,4.0,-1.43,-1.39,0.90,31.12,0.80,-1.41,10.94,3,10.94,Stress
346283,REST,424,89741,-88.87,119,86.3,112.9,663.0,155.6,4.0,-0.50,-0.74,0.90,31.12,0.80,-0.62,10.94,5,6.31,Stress
347283,REST,428,89709,-81.54,119,86.0,112.6,663.0,155.6,4.0,-0.48,-0.73,0.90,31.12,0.80,-0.60,10.94,5,6.32,Stress
348285,REST,429,89084,-659.91,119,87.1,112.6,663.0,155.6,4.0,-0.55,-0.73,0.90,31.12,0.80,-0.64,10.94,5,6.31,Stress
349286,REST,430,89261,-412.04,119,87.1,112.6,663.0,155.6,4.0,-0.55,-0.73,0.90,31.12,0.80,-0.64,10.94,3,10.94,Stress
350287,REST,432,89425,-133.74,119,87.1,112.6,663.0,155.6,4.0,-0.55,-0.73,0.90,31.12,0.80,-0.64,10.94,3,10.94,Stress
351287,REST,432,89053,-386.92,119,87.1,112.6,663.0,155.6,4.0,-0.55,-0.73,0.90,31.12,0.80,-0.64,10.94,3,10.94,Stress
352287,REST,435,89273,-93.56,119,87.1,112.6,663.0,155.6,4.0,-0.55,-0.73,0.90,31.12,0.80,-0.64,10.94,3,10.94,Stress
353287,REST,438,89139,-234.98,119,87.1,112.6,663.0,155.6,4.0,-0.55,-0.73,0.90,31.12,0.80,-0.64,10.94,3,10.94,Stress
354288,REST,441,89710,297.16,119,87.1,112.6,663.0,155.6,4.0,-0.55,-0.73,0.90,31.12,0.80,-0.64,10.94,3,10.94,Stress
355289,REST,442,89897,448.88,119,87.1,112.6,663.0,155.6,4.0,-0.55,-0.73,0.90,31.12,0.80,-0.64,10.94,3,10.94,Stress
356291,REST,443,90081,593.84,118,87.6,112.6,663.0,155.6,4.0,-0.58,-0.73,0.90,31.12,0.80,-0.65,10.94,5,6.30,Stress
357291,REST,445,89822,205.61,118,87.6,112.6,663.0,155.6,4.0,-0.58,-0.73,0.90,31.12,0.80,-0.65,10.94,3,10.94,Stress
358331,REST,447,89272,-338.23,116,103.9,122.8,663.0,155.6,4.0,-1.54,-1.23,0.90,31.12,0.80,-1.39,10.94,5,6.01,Stress
359332,REST,448,88961,-591.90,116,103.9,131.3,663.0,155.6,4.0,-1.54,-1.65,0.90,31.12,0.80,-1.59,10.94,5,5.93,Stress
360332,REST,451,89389,-57.24,116,103.9,131.3,663.0,155.6,4.0,-1.54,-1.65,0.90,31.12,0.80,-1.59,10.94,5,5.93,Stress
361332,REST,454,88950,-405.43,116,103.9,131.3,663.0,155.6,4.0,-1.54,-1.65,0.90,31.12,0.80,-1.59,10.94,5,5.93,Stress
